order_id,order_date,region,category,quantity,unit_price ($),customer_id,revenue ($)
10849,2025-01-01,Calgary,Clothing,10,87.5,1169,875.0
10850,2025-05-13,Accra,Beauty,8,404.3,1378,3234.4
10851,2025-08-21,Edmonton,Home,7,347.05,1081,2429.35
10852,2025-01-12,Edmonton,Groceries,6,278.82,1153,1672.92
10853,2025-12-12,Edmonton,Electronics,4,350.36,1140,1401.44
10854,2025-02-15,Kumasi,Clothing,7,207.18,1313,1450.26
10855,2025-02-03,Edmonton,Beauty,9,70.92,1145,638.28
10856,2025-03-19,Accra,Beauty,11,333.55,1322,3669.05
10857,2025-08-06,Calgary,Groceries,10,263.29,1121,2632.9
10858,2025-10-28,Kumasi,Groceries,10,320.41,1251,3204.1
10859,2025-03-14,Calgary,Clothing,7,170.32,1342,1192.24
10860,2025-10-09,Kumasi,Electronics,1,453.62,1386,453.62
10861,2025-09-06,Calgary,Beauty,10,294.51,1310,2945.1
10862,2025-02-16,Abuja,Clothing,9,44.53,1088,400.77
10863,2025-05-01,Calgary,Home,4,226.0,1057,904.0
10864,2025-08-02,Edmonton,Home,3,378.67,1062,1136.01
10865,2025-08-27,Abuja,Clothing,4,397.48,1346,1589.92
10866,2025-02-25,Calgary,Beauty,4,248.31,1307,993.24
10867,2025-12-16,Kumasi,Clothing,10,447.58,1381,4475.8
10868,2025-04-17,Kumasi,Beauty,11,135.3,1279,1488.3
10869,2025-11-15,Kumasi,Groceries,2,206.48,1071,412.96
10870,2025-02-17,Lagos,Clothing,1,449.5,1008,449.5
10871,2025-03-02,Accra,Beauty,10,448.34,1365,4483.4
10872,2025-12-03,Kumasi,Clothing,1,343.48,1093,343.48
10873,2025-01-26,Abuja,Clothing,8,429.77,1372,3438.16
10874,2025-10-19,Kumasi,Beauty,2,46.21,1338,92.42
10875,2025-09-14,Lagos,Beauty,10,432.77,1335,4327.7
10876,2025-01-08,Edmonton,Electronics,5,161.67,1151,808.35
10877,2025-04-23,Abuja,Clothing,4,90.81,1355,363.24
10878,2025-12-21,Lagos,Home,8,121.21,1039,969.68
10879,2025-09-10,Edmonton,Clothing,2,210.15,1358,420.3
10880,2025-06-29,Calgary,Clothing,10,127.09,1061,1270.9
10881,2025-07-26,Calgary,Beauty,9,161.64,1253,1454.76
10882,2025-10-30,Accra,Clothing,7,69.22,1068,484.54
10883,2025-05-07,Accra,Clothing,7,149.5,1397,1046.5
10884,2025-02-25,Lagos,Home,1,287.0,1244,287.0
10885,2025-08-02,Edmonton,Beauty,2,222.04,1364,444.08
10886,2025-01-14,Accra,Clothing,4,174.67,1169,698.68
10887,2025-01-28,Edmonton,Groceries,4,373.73,1177,1494.92
10888,2025-03-19,Edmonton,Electronics,11,446.97,1188,4916.67
10889,2025-08-04,Lagos,Home,3,378.88,1259,1136.64
10890,2025-12-31,Lagos,Clothing,7,167.34,1071,1171.38
10891,2025-06-03,Lagos,Groceries,8,372.73,1016,2981.84
10892,2025-01-14,Accra,Clothing,2,77.69,1369,155.38
10893,2025-07-06,Lagos,Clothing,4,66.9,1340,267.6
10894,2025-11-08,Accra,Beauty,3,174.12,1056,522.36
10895,2025-01-07,Lagos,Beauty,2,404.24,1217,808.48
10896,2025-01-03,Kumasi,Beauty,6,124.68,1106,748.08
10897,2025-04-21,Edmonton,Groceries,4,33.5,1303,134.0
10898,2025-08-26,Lagos,Clothing,6,67.59,1172,405.54
10899,2025-12-29,Abuja,Electronics,2,429.65,1218,859.3
10901,2025-10-01,Edmonton,Beauty,11,128.09,1217,1408.99
10902,2025-10-21,Lagos,Beauty,6,278.54,1372,1671.24
10903,2025-08-15,Calgary,Clothing,5,242.555,1030,1212.78
10904,2025-01-15,Lagos,Clothing,3,328.41,1367,985.23
10905,2025-07-11,Edmonton,Groceries,8,118.13,1046,945.04
10906,2025-04-29,Abuja,Groceries,7,432.47,1133,3027.29
10907,2025-01-28,Edmonton,Beauty,3,156.07,1107,468.21
10908,2025-07-21,Abuja,Clothing,6,347.68,1071,2086.08
10909,2025-02-08,Accra,Electronics,4,10.03,1326,40.12
10910,2025-09-30,Kumasi,Home,11,187.58,1107,2063.38
10911,2025-08-19,Edmonton,Clothing,5,177.15,1308,885.75
10912,2025-03-27,Lagos,Clothing,11,242.555,1397,2668.1
10913,2025-05-06,Accra,Groceries,5,38.22,1271,191.1
10914,2025-10-27,Kumasi,Home,7,395.49,1170,2768.43
10915,2025-01-25,Lagos,Beauty,11,110.45,1115,1214.95
10916,2025-05-25,Calgary,Clothing,5,339.16,1328,1695.8
10917,2025-01-13,Lagos,Beauty,11,253.245,1073,2785.7
10918,2025-07-31,Abuja,Clothing,3,281.81,1255,845.43
10919,2025-01-25,Abuja,Beauty,10,370.96,1080,3709.6
10920,2025-03-09,Calgary,Home,5,331.61,1267,1658.05
10921,2025-03-08,Accra,Groceries,7,179.05,1127,1253.35
10922,2025-08-21,Kumasi,Home,5,404.81,1325,2024.05
10923,2025-04-19,Lagos,Electronics,5,148.76,1234,743.8
10924,2025-05-26,Abuja,Groceries,9,286.46,1040,2578.14
10925,2025-04-21,Accra,Home,3,373.21,1180,1119.63
10926,2025-08-16,Calgary,Electronics,6,190.72,1156,1144.32
10927,2025-04-21,Edmonton,Clothing,1,152.78,1058,152.78
10928,2025-02-03,Abuja,Clothing,10,230.75,1344,2307.5
10929,2025-04-21,Calgary,Beauty,5,409.35,1248,2046.75
10930,2025-09-21,Lagos,Groceries,8,465.1,1191,3720.8
10931,2025-08-24,Kumasi,Clothing,5,273.45,1023,1367.25
10932,2025-03-24,Abuja,Groceries,9,331.41,1399,2982.69
10933,2025-02-11,Abuja,Clothing,11,451.83,1079,4970.13
10934,2025-04-11,Calgary,Beauty,6,51.08,1133,306.48
10935,2025-01-06,Edmonton,Home,8,117.58,1212,940.64
10936,2025-06-29,Accra,Beauty,10,355.03,1387,3550.3
10937,2025-10-09,Kumasi,Electronics,8,412.22,1347,3297.76
10938,2025-11-16,Abuja,Clothing,3,428.8,1165,1286.4
10939,2025-08-14,Kumasi,Electronics,7,208.72,1347,1461.04
10940,2025-11-11,Abuja,Electronics,7,237.475,1336,1662.32
10941,2025-12-31,Kumasi,Groceries,10,220.02,1397,2200.2
10942,2025-08-17,Calgary,Clothing,6,116.91,1070,701.46
10943,2025-10-16,Abuja,Electronics,7,147.02,1213,1029.14
10944,2025-05-30,Kumasi,Home,2,386.59,1064,773.18
10945,2025-10-04,Accra,Electronics,9,39.61,1220,356.49
10946,2025-07-17,Calgary,Home,10,414.14,1307,4141.4
10948,2025-04-22,Accra,Electronics,1,298.84,1184,298.84
10949,2025-01-04,Kumasi,Beauty,1,46.65,1206,46.65
10950,2025-12-16,Lagos,Groceries,3,170.0,1098,510.0
10951,2025-11-27,Accra,Home,3,46.67,1241,140.01
10952,2025-11-14,Kumasi,Groceries,1,480.85,1157,480.85
10953,2025-12-16,Accra,Electronics,7,404.02,1097,2828.14
10954,2025-04-05,Accra,Clothing,4,230.9,1041,923.6
10955,2025-06-01,Abuja,Clothing,10,113.35,1138,1133.5
10956,2025-11-07,Kumasi,Home,2,466.86,1282,933.72
10957,2025-05-17,Lagos,Home,10,173.61,1226,1736.1
10958,2025-09-04,Abuja,Clothing,5,82.17,1071,410.85
10959,2025-08-31,Accra,Home,6,282.46,1242,1694.76
10960,2025-01-31,Edmonton,Groceries,9,472.0,1017,4248.0
10961,2025-02-09,Accra,Beauty,4,3.91,1076,15.64
10962,2025-08-17,Calgary,Beauty,2,120.59,1044,241.18
10963,2025-02-05,Kumasi,Groceries,5,469.35,1370,2346.75
10964,2025-08-11,Kumasi,Beauty,3,87.2,1342,261.6
10965,2025-01-06,Abuja,Electronics,2,58.4,1139,116.8
10966,2025-11-18,Lagos,Groceries,1,285.95,1176,285.95
10967,2025-08-08,Abuja,Home,10,431.2,1221,4312.0
10968,2025-03-16,Calgary,Groceries,2,239.6,1091,479.2
10969,2025-01-04,Accra,Clothing,6,497.29,1021,2983.74
10970,2025-12-01,Edmonton,Home,8,340.23,1171,2721.84
10971,2025-05-14,Accra,Clothing,3,38.89,1091,116.67
10972,2025-04-28,Accra,Home,11,496.43,1191,5460.73
10973,2025-04-04,Abuja,Beauty,9,205.13,1076,1846.17
10974,2025-03-03,Edmonton,Groceries,9,145.13,1280,1306.17
10975,2025-07-13,Edmonton,Electronics,2,279.82,1363,559.64
10976,2025-12-01,Edmonton,Home,8,153.55,1178,1228.4
10977,2025-07-22,Abuja,Home,10,45.06,1237,450.6
10978,2025-01-26,Accra,Clothing,11,2.71,1134,29.81
10979,2025-06-22,Abuja,Beauty,5,225.89,1364,1129.45
10980,2025-10-27,Kumasi,Clothing,4,418.76,1389,1675.04
10981,2025-05-13,Kumasi,Clothing,10,287.01,1279,2870.1
10982,2025-11-22,Abuja,Beauty,5,499.61,1018,2498.05
10983,2025-04-28,Edmonton,Electronics,4,144.85,1082,579.4
10984,2025-11-20,Accra,Clothing,8,141.67,1227,1133.36
10985,2025-10-02,Abuja,Clothing,4,81.56,1370,326.24
10986,2025-07-31,Abuja,Home,10,83.7,1264,837.0
10987,2025-08-13,Abuja,Beauty,6,144.02,1111,864.12
10988,2025-01-20,Calgary,Groceries,2,396.83,1250,793.66
10989,2025-04-23,Kumasi,Electronics,5,453.07,1163,2265.35
10990,2025-05-20,Edmonton,Electronics,6,487.59,1357,2925.54
10991,2025-02-16,Lagos,Beauty,5,117.68,1167,588.4
10992,2025-01-01,Edmonton,Home,2,440.89,1220,881.78
10993,2025-03-31,Lagos,Home,7,165.47,1303,1158.29
10994,2025-05-22,Calgary,Beauty,4,58.19,1190,232.76
10995,2025-11-16,Abuja,Home,8,435.27,1324,3482.16
10996,2025-02-07,Calgary,Electronics,7,318.78,1169,2231.46
10997,2025-10-20,Calgary,Electronics,7,84.04,1374,588.28
10998,2025-05-19,Accra,Groceries,9,216.06,1044,1944.54
10999,2025-12-22,Kumasi,Beauty,1,145.05,1380,145.05
11000,2025-11-29,Lagos,Clothing,10,368.92,1013,3689.2
11001,2025-09-16,Abuja,Clothing,6,227.8,1230,1366.8
11002,2025-06-10,Lagos,Groceries,6,494.66,1156,2967.96
11003,2025-06-27,Edmonton,Groceries,6,29.26,1133,175.56
11004,2025-01-10,Lagos,Home,6,178.8,1390,1072.8
11005,2025-09-18,Edmonton,Groceries,10,241.99,1036,2419.9
11006,2025-05-18,Kumasi,Groceries,7,252.56,1052,1767.92
11007,2025-06-21,Edmonton,Clothing,10,159.34,1017,1593.4
11008,2025-01-13,Lagos,Home,6,365.16,1037,2190.96
11009,2025-06-17,Lagos,Groceries,1,437.62,1186,437.62
11010,2025-05-10,Edmonton,Groceries,3,469.48,1384,1408.44
11011,2025-03-25,Calgary,Home,2,402.94,1195,805.88
11012,2025-11-17,Kumasi,Beauty,6,425.59,1242,2553.54
11013,2025-11-15,Accra,Home,8,276.17,1299,2209.36
11014,2025-04-11,Abuja,Clothing,3,413.29,1302,1239.87
11015,2025-11-25,Calgary,Beauty,10,153.14,1034,1531.4
11016,2025-09-30,Abuja,Electronics,8,237.475,1214,1899.8
11017,2025-09-22,Accra,Home,8,159.82,1218,1278.56
11018,2025-02-07,Abuja,Clothing,5,234.76,1315,1173.8
11019,2025-04-04,Accra,Beauty,8,144.22,1089,1153.76
11020,2025-04-05,Edmonton,Home,6,480.88,1307,2885.28
11021,2025-11-01,Calgary,Groceries,5,157.8,1251,789.0
11022,2025-03-10,Lagos,Home,9,50.83,1007,457.47
11023,2025-11-14,Accra,Electronics,7,264.35,1255,1850.45
11024,2025-08-24,Abuja,Home,8,30.44,1362,243.52
11025,2025-11-30,Lagos,Beauty,1,57.05,1207,57.05
11026,2025-05-17,Calgary,Beauty,11,111.26,1130,1223.86
11027,2025-03-17,Edmonton,Home,2,233.25,1223,466.5
11028,2025-02-04,Lagos,Beauty,8,217.76,1196,1742.08
11029,2025-01-01,Accra,Groceries,9,400.25,1141,3602.25
11030,2025-10-23,Calgary,Home,4,370.26,1251,1481.04
11031,2025-11-16,Abuja,Groceries,10,214.31,1095,2143.1
11032,2025-03-01,Calgary,Groceries,11,168.18,1025,1849.98
11033,2025-11-16,Calgary,Clothing,10,159.6,1110,1596.0
11034,2025-12-15,Kumasi,Home,9,387.45,1122,3487.05
11035,2025-11-24,Calgary,Beauty,4,27.93,1185,111.72
11036,2025-09-24,Calgary,Groceries,10,241.13,1167,2411.3
11037,2025-12-27,Lagos,Clothing,10,398.18,1050,3981.8
11038,2025-08-17,Abuja,Home,10,239.62,1378,2396.2
11039,2025-09-27,Lagos,Home,9,67.18,1004,604.62
11040,2025-11-12,Lagos,Electronics,11,119.31,1076,1312.41
11041,2025-10-13,Accra,Electronics,7,466.39,1159,3264.73
11042,2025-10-18,Lagos,Groceries,2,430.03,1207,860.06
11043,2025-08-01,Kumasi,Electronics,9,355.47,1256,3199.23
11044,2025-06-14,Kumasi,Groceries,4,242.15,1204,968.6
11045,2025-01-05,Accra,Beauty,8,261.12,1254,2088.96
11046,2025-12-05,Edmonton,Groceries,7,487.67,1010,3413.69
11047,2025-03-19,Abuja,Electronics,7,482.95,1007,3380.65
11049,2025-05-12,Lagos,Electronics,1,405.93,1027,405.93
11050,2025-03-30,Lagos,Groceries,5,100.23,1205,501.15
11051,2025-08-25,Edmonton,Clothing,2,108.34,1386,216.68
11052,2025-02-11,Lagos,Home,2,338.69,1227,677.38
11053,2025-03-30,Abuja,Electronics,1,203.69,1127,203.69
11054,2025-10-23,Calgary,Groceries,5,465.91,1254,2329.55
11055,2025-11-24,Kumasi,Beauty,2,46.33,1211,92.66
11056,2025-10-22,Calgary,Electronics,4,256.74,1238,1026.96
11057,2025-04-14,Calgary,Electronics,3,459.42,1206,1378.26
11058,2025-01-14,Abuja,Home,3,452.25,1317,1356.75
11059,2025-10-15,Calgary,Groceries,2,79.95,1282,159.9
11060,2025-06-28,Edmonton,Clothing,6,184.59,1244,1107.54
11061,2025-05-05,Accra,Beauty,2,310.32,1044,620.64
11062,2025-12-19,Lagos,Groceries,8,81.38,1104,651.04
11063,2025-01-23,Accra,Beauty,8,484.08,1347,3872.64
11064,2025-03-04,Kumasi,Electronics,5,457.55,1280,2287.75
11065,2025-05-23,Lagos,Home,10,85.14,1233,851.4
11066,2025-06-02,Calgary,Home,7,62.34,1188,436.38
11067,2025-05-25,Kumasi,Clothing,4,44.53,1043,178.12
11068,2025-08-13,Lagos,Home,1,454.9,1224,454.9
11069,2025-11-05,Edmonton,Electronics,11,98.42,1141,1082.62
11070,2025-04-14,Edmonton,Clothing,2,209.31,1135,418.62
11071,2025-04-14,Edmonton,Groceries,10,225.53,1175,2255.3
11072,2025-02-08,Edmonton,Home,10,300.31,1141,3003.1
11073,2025-07-17,Calgary,Clothing,4,37.72,1079,150.88
11074,2025-05-14,Accra,Electronics,1,114.93,1081,114.93
11075,2025-03-08,Lagos,Beauty,8,465.88,1134,3727.04
11076,2025-06-28,Calgary,Beauty,9,454.39,1206,4089.51
11077,2025-02-11,Edmonton,Electronics,4,391.08,1343,1564.32
11078,2025-01-15,Accra,Electronics,10,11.66,1176,116.6
11079,2025-04-21,Kumasi,Beauty,3,164.85,1382,494.55
11080,2025-06-06,Kumasi,Clothing,2,314.72,1242,629.44
11081,2025-10-16,Kumasi,Beauty,5,139.04,1054,695.2
11082,2025-08-19,Edmonton,Electronics,3,454.97,1140,1364.91
11083,2025-06-06,Kumasi,Home,10,317.68,1055,3176.8
11084,2025-02-07,Abuja,Groceries,7,37.81,1014,264.67
11085,2025-04-07,Lagos,Home,11,454.68,1184,5001.48
11086,2025-10-16,Lagos,Home,6,478.97,1313,2873.82
11087,2025-09-11,Edmonton,Electronics,1,40.7,1087,40.7
11088,2025-07-15,Abuja,Beauty,8,267.12,1096,2136.96
11089,2025-03-27,Calgary,Clothing,2,153.08,1143,306.16
11090,2025-11-18,Calgary,Home,5,197.63,1007,988.15
11091,2025-01-10,Kumasi,Beauty,9,91.47,1214,823.23
11092,2025-01-05,Accra,Clothing,8,289.88,1172,2319.04
11093,2025-05-03,Calgary,Home,2,479.07,1222,958.14
11094,2025-11-26,Accra,Clothing,9,252.53,1039,2272.77
11095,2025-12-19,Lagos,Beauty,5,43.29,1181,216.45
11096,2025-04-28,Accra,Groceries,10,310.76,1269,3107.6
11097,2025-10-21,Lagos,Beauty,6,171.43,1186,1028.58
11098,2025-06-08,Abuja,Electronics,3,428.25,1244,1284.75
11099,2025-10-30,Calgary,Clothing,3,218.47,1308,655.41
11100,2025-08-16,Edmonton,Groceries,10,98.03,1230,980.3
11101,2025-12-31,Edmonton,Clothing,8,97.17,1382,777.36
11102,2025-08-04,Kumasi,Clothing,11,384.84,1154,4233.24
11103,2025-07-03,Calgary,Home,10,134.26,1174,1342.6
11104,2025-01-15,Kumasi,Electronics,10,384.08,1335,3840.8
11105,2025-06-06,Lagos,Clothing,2,104.53,1114,209.06
11106,2025-05-16,Kumasi,Beauty,11,162.2,1389,1784.2
11107,2025-09-18,Accra,Beauty,2,233.81,1310,467.62
11108,2025-06-06,Lagos,Home,5,471.71,1299,2358.55
11109,2025-02-16,Edmonton,Electronics,6,466.0,1017,2796.0
11110,2025-11-20,Abuja,Electronics,2,105.02,1271,210.04
11112,2025-06-22,Calgary,Groceries,7,76.4,1300,534.8
11113,2025-05-10,Lagos,Home,10,255.97,1191,2559.7
11114,2025-04-05,Lagos,Home,10,231.37,1231,2313.7
11115,2025-04-25,Accra,Beauty,8,450.58,1092,3604.64
11116,2025-08-31,Calgary,Beauty,7,465.14,1217,3255.98
11117,2025-10-19,Abuja,Groceries,8,193.02,1277,1544.16
11118,2025-10-09,Lagos,Groceries,9,246.89,1352,2222.01
11119,2025-10-26,Lagos,Electronics,5,448.33,1302,2241.65
11120,2025-10-10,Accra,Home,5,403.74,1028,2018.7
11121,2025-03-10,Kumasi,Home,11,3.82,1300,42.02
11122,2025-05-28,Abuja,Beauty,10,161.39,1076,1613.9
11123,2025-01-11,Edmonton,Electronics,4,212.04,1008,848.16
11124,2025-09-11,Calgary,Home,9,116.4,1023,1047.6
11125,2025-11-26,Lagos,Electronics,5,101.39,1014,506.95
11126,2025-12-26,Lagos,Electronics,2,20.82,1163,41.64
11127,2025-02-07,Edmonton,Beauty,10,322.4,1012,3224.0
11128,2025-05-14,Abuja,Electronics,8,132.73,1346,1061.84
11129,2025-07-19,Kumasi,Groceries,7,28.07,1171,196.49
11130,2025-01-23,Lagos,Groceries,8,117.03,1356,936.24
11131,2025-10-30,Abuja,Clothing,3,401.35,1326,1204.05
11132,2025-12-12,Edmonton,Beauty,4,426.04,1199,1704.16
11133,2025-10-29,Accra,Clothing,5,242.57,1377,1212.85
11134,2025-12-29,Kumasi,Groceries,6,209.2,1075,1255.2
11135,2025-08-06,Calgary,Clothing,1,488.97,1163,488.97
11136,2025-05-21,Lagos,Beauty,4,101.88,1371,407.52
11137,2025-04-14,Abuja,Beauty,11,109.25,1060,1201.75
11138,2025-07-29,Accra,Electronics,10,147.35,1244,1473.5
11139,2025-04-21,Calgary,Home,5,88.03,1381,440.15
11140,2025-04-14,Abuja,Electronics,7,190.92,1154,1336.44
11141,2025-11-12,Abuja,Beauty,5,455.6,1256,2278.0
11142,2025-06-20,Calgary,Groceries,1,308.44,1243,308.44
11143,2025-12-22,Accra,Groceries,11,207.15,1161,2278.65
11144,2025-11-20,Edmonton,Electronics,7,467.34,1067,3271.38
11145,2025-05-13,Accra,Beauty,8,26.14,1343,209.12
11146,2025-10-20,Kumasi,Groceries,7,106.72,1276,747.04
11147,2025-11-24,Lagos,Beauty,11,283.81,1160,3121.91
11148,2025-05-07,Calgary,Groceries,4,308.55,1390,1234.2
11149,2025-04-16,Edmonton,Beauty,8,21.7,1258,173.6
11150,2025-04-02,Calgary,Clothing,5,202.71,1306,1013.55
11151,2025-10-14,Calgary,Beauty,10,325.28,1334,3252.8
11152,2025-02-20,Accra,Beauty,9,349.64,1094,3146.76
11153,2025-01-29,Lagos,Electronics,10,319.79,1245,3197.9
11154,2025-10-23,Kumasi,Clothing,5,161.64,1220,808.2
11155,2025-10-24,Abuja,Home,1,48.57,1122,48.57
11156,2025-08-02,Abuja,Electronics,9,214.7,1186,1932.3
11157,2025-09-24,Calgary,Home,5,66.12,1261,330.6
11158,2025-09-14,Lagos,Groceries,6,473.92,1272,2843.52
11159,2025-10-29,Edmonton,Home,4,238.64,1372,954.56
11160,2025-04-11,Accra,Beauty,6,160.0,1059,960.0
11161,2025-12-12,Calgary,Home,8,383.62,1124,3068.96
11162,2025-04-20,Lagos,Electronics,3,249.98,1336,749.94
11163,2025-07-01,Accra,Electronics,5,156.4,1340,782.0
11164,2025-11-09,Calgary,Home,2,406.36,1050,812.72
11165,2025-01-01,Lagos,Electronics,2,433.84,1177,867.68
11166,2025-11-15,Abuja,Electronics,7,337.16,1138,2360.12
11167,2025-02-24,Accra,Home,10,25.39,1326,253.9
11168,2025-05-29,Edmonton,Clothing,10,284.03,1169,2840.3
11169,2025-11-05,Kumasi,Clothing,11,382.12,1038,4203.32
11170,2025-05-17,Calgary,Groceries,10,69.98,1068,699.8
11171,2025-07-21,Accra,Electronics,6,115.88,1235,695.28
11172,2025-11-09,Kumasi,Home,4,441.48,1047,1765.92
11173,2025-04-27,Kumasi,Electronics,5,12.02,1380,60.1
11174,2025-06-03,Edmonton,Beauty,1,376.86,1056,376.86
11175,2025-10-18,Lagos,Electronics,7,237.94,1276,1665.58
11176,2025-03-04,Edmonton,Electronics,8,224.49,1337,1795.92
11177,2025-09-01,Lagos,Clothing,9,5.53,1098,49.77
11178,2025-01-25,Lagos,Home,8,410.06,1014,3280.48
11179,2025-03-31,Accra,Electronics,5,181.19,1324,905.95
11180,2025-03-16,Accra,Clothing,3,271.3,1178,813.9
11181,2025-10-21,Calgary,Groceries,10,339.3,1331,3393.0
11182,2025-07-29,Lagos,Clothing,11,351.91,1061,3871.01
11183,2025-12-13,Kumasi,Clothing,9,478.08,1118,4302.72
11184,2025-01-17,Abuja,Clothing,6,266.61,1036,1599.66
11185,2025-05-08,Calgary,Electronics,5,201.06,1133,1005.3
11186,2025-12-30,Accra,Electronics,3,476.94,1025,1430.82
11187,2025-09-08,Edmonton,Groceries,6,321.77,1007,1930.62
11188,2025-06-28,Calgary,Beauty,3,150.48,1003,451.44
11189,2025-07-01,Calgary,Beauty,10,64.98,1020,649.8
11190,2025-06-01,Calgary,Beauty,6,421.59,1148,2529.54
11191,2025-01-25,Calgary,Groceries,4,182.37,1024,729.48
11192,2025-06-29,Abuja,Beauty,2,330.91,1142,661.82
11193,2025-07-17,Edmonton,Beauty,8,236.47,1244,1891.76
11194,2025-12-10,Edmonton,Clothing,4,101.07,1042,404.28
11195,2025-06-10,Edmonton,Electronics,9,301.64,1292,2714.76
11196,2025-06-26,Lagos,Electronics,7,32.22,1184,225.54
11197,2025-10-12,Kumasi,Clothing,2,207.84,1041,415.68
11198,2025-03-04,Edmonton,Clothing,4,274.21,1091,1096.84
11199,2025-05-30,Calgary,Clothing,5,219.15,1316,1095.75
11200,2025-06-03,Calgary,Electronics,3,374.84,1397,1124.52
11201,2025-06-05,Edmonton,Beauty,9,414.31,1323,3728.79
11202,2025-02-18,Edmonton,Clothing,5,386.08,1052,1930.4
11203,2025-12-03,Calgary,Groceries,2,21.33,1083,42.66
11204,2025-03-25,Lagos,Clothing,11,98.68,1033,1085.48
11205,2025-12-27,Accra,Home,3,269.23,1075,807.69
11206,2025-06-26,Accra,Clothing,9,467.54,1352,4207.86
11207,2025-05-28,Edmonton,Electronics,7,417.81,1196,2924.67
11208,2025-04-28,Abuja,Clothing,2,421.58,1285,843.16
11209,2025-12-08,Edmonton,Home,9,153.0,1087,1377.0
11210,2025-03-04,Edmonton,Groceries,4,215.87,1234,863.48
11211,2025-07-08,Accra,Beauty,9,236.41,1231,2127.69
11212,2025-12-26,Calgary,Clothing,2,80.37,1006,160.74
11213,2025-02-18,Edmonton,Home,10,17.47,1291,174.7
11214,2025-11-23,Calgary,Home,4,252.175,1037,1008.7
11215,2025-09-14,Calgary,Groceries,5,121.87,1051,609.35
11216,2025-08-12,Abuja,Electronics,2,121.49,1142,242.98
11217,2025-05-21,Calgary,Clothing,10,43.52,1395,435.2
11218,2025-08-03,Accra,Home,1,464.4,1220,464.4
11219,2025-07-30,Lagos,Groceries,7,290.71,1239,2034.97
11221,2025-02-01,Kumasi,Home,1,455.97,1348,455.97
11222,2025-06-07,Edmonton,Groceries,11,174.12,1362,1915.32
11223,2025-10-12,Accra,Electronics,11,311.51,1381,3426.61
11224,2025-11-01,Calgary,Electronics,8,237.475,1048,1899.8
11225,2025-10-13,Lagos,Home,3,95.01,1276,285.03
11226,2025-05-24,Accra,Home,10,415.96,1270,4159.6
11227,2025-01-19,Lagos,Clothing,6,383.85,1013,2303.1
11228,2025-01-18,Calgary,Groceries,7,176.62,1297,1236.34
11229,2025-09-14,Lagos,Home,10,189.65,1014,1896.5
11230,2025-03-19,Edmonton,Clothing,1,267.71,1233,267.71
11231,2025-06-24,Edmonton,Clothing,6,2.12,1062,12.72
11232,2025-07-13,Kumasi,Home,7,122.14,1195,854.98
11233,2025-04-23,Kumasi,Electronics,6,105.7,1026,634.2
11234,2025-04-24,Lagos,Groceries,4,126.74,1092,506.96
11235,2025-08-10,Accra,Groceries,1,403.34,1104,403.34
11236,2025-06-15,Edmonton,Electronics,11,141.28,1308,1554.08
11237,2025-11-15,Accra,Home,9,97.38,1051,876.42
11238,2025-05-12,Accra,Groceries,4,253.12,1318,1012.48
11239,2025-09-21,Lagos,Home,7,433.09,1180,3031.63
11240,2025-02-24,Accra,Home,7,122.19,1056,855.33
11241,2025-12-25,Edmonton,Clothing,2,41.11,1119,82.22
11242,2025-05-11,Calgary,Electronics,1,179.49,1307,179.49
11243,2025-10-15,Kumasi,Home,8,374.33,1362,2994.64
11244,2025-09-23,Calgary,Beauty,8,276.24,1042,2209.92
11245,2025-06-11,Accra,Electronics,7,408.76,1134,2861.32
11246,2025-03-28,Calgary,Groceries,8,479.88,1372,3839.04
11247,2025-02-24,Edmonton,Clothing,3,242.555,1259,727.66
11248,2025-10-15,Edmonton,Groceries,11,302.69,1196,3329.59
11249,2025-06-27,Accra,Groceries,2,247.68,1132,495.36
11250,2025-12-15,Calgary,Electronics,7,21.95,1254,153.65
11251,2025-01-08,Calgary,Groceries,8,492.19,1219,3937.52
11252,2025-11-17,Lagos,Home,1,192.97,1335,192.97
11253,2025-11-09,Lagos,Groceries,10,77.81,1040,778.1
11254,2025-09-04,Abuja,Clothing,9,334.02,1387,3006.18
11255,2025-11-19,Accra,Clothing,11,143.58,1254,1579.38
11256,2025-09-12,Kumasi,Beauty,4,293.72,1001,1174.88
11257,2025-11-24,Edmonton,Clothing,4,294.21,1194,1176.84
11258,2025-02-23,Edmonton,Groceries,3,223.97,1241,671.91
11259,2025-09-06,Accra,Clothing,6,418.39,1148,2510.34
11260,2025-08-27,Kumasi,Electronics,1,133.95,1197,133.95
11261,2025-08-17,Edmonton,Clothing,6,225.42,1298,1352.52
11262,2025-03-08,Accra,Home,2,269.77,1244,539.54
11263,2025-02-20,Edmonton,Electronics,9,332.49,1337,2992.41
11264,2025-04-07,Lagos,Beauty,2,392.42,1107,784.84
11265,2025-04-02,Calgary,Home,7,198.61,1392,1390.27
11266,2025-09-21,Calgary,Groceries,1,323.73,1211,323.73
11267,2025-10-18,Edmonton,Groceries,7,77.0,1155,539.0
11268,2025-04-06,Abuja,Groceries,5,241.13,1025,1205.65
11270,2025-03-19,Kumasi,Home,4,365.3,1082,1461.2
11271,2025-10-15,Kumasi,Home,10,12.13,1130,121.3
11272,2025-04-30,Lagos,Electronics,7,104.18,1328,729.26
11273,2025-10-29,Kumasi,Electronics,6,244.57,1099,1467.42
